,HI-LABEL
89368,1
89369,1
89370,0
89371,1
89372,1
89373,0
89374,1
89375,0
89376,1
89377,1
89378,1
89379,1
89380,1
89381,1
89382,1
89383,1
89384,1
89385,1
89386,0
89387,1
89388,0
89389,1
89390,1
89391,1
89392,1
89393,1
89394,0
89395,1
89396,1
89397,1
89398,1
89399,0
89400,1
89401,1
89402,1
89403,1
89404,1
89405,0
89406,0
89407,0
89408,0
89409,1
89410,0
89411,1
89412,1
89413,0
89414,0
89415,1
89416,1
89417,1
89418,1
89419,1
89420,0
89421,0
89422,1
89423,1
89424,1
89425,1
89426,1
89427,1
89428,1
89429,0
89430,0
89431,1
89432,1
89433,0
89434,0
89435,1
89436,0
89437,1
89438,1
89439,1
89440,0
89441,0
89442,0
89443,1
89444,1
89445,1
89446,1
89447,1
89448,1
89449,1
89450,1
89451,1
89452,0
89453,1
89454,1
89455,0
89456,1
89457,1
89458,0
89459,1
89460,1
89461,1
89462,1
89463,1
89464,0
89465,1
89466,0
89467,0
89468,0
89469,1
89470,0
89471,1
89472,0
89473,1
89474,1
89475,1
89476,1
89477,1
89478,0
89479,0
89480,0
89481,0
89482,1
89483,1
89484,0
89485,1
89486,0
89487,1
89488,0
89489,1
89490,1
89491,1
89492,0
89493,0
89494,0
89495,0
89496,1
89497,1
89498,1
89499,0
89500,1
89501,0
89502,1
89503,1
89504,1
89505,1
89506,1
89507,0
89508,1
89509,0
89510,1
89511,1
89512,0
89513,1
89514,1
89515,1
89516,0
89517,1
89518,1
89519,1
89520,0
89521,0
89522,1
89523,0
89524,0
89525,1
89526,1
89527,1
89528,0
89529,0
89530,1
89531,0
89532,1
89533,1
89534,0
89535,1
89536,0
89537,1
89538,1
89539,0
89540,1
89541,1
89542,1
89543,0
89544,1
89545,1
89546,0
89547,0
89548,1
89549,0
89550,0
89551,1
89552,1
89553,0
89554,1
89555,1
89556,0
89557,1
89558,0
89559,0
89560,1
89561,0
89562,1
89563,0
89564,0
89565,0
89566,0
89567,1
89568,0
89569,1
89570,0
89571,1
89572,0
89573,0
89574,1
89575,1
89576,0
89577,1
89578,1
89579,1
89580,0
89581,0
89582,1
89583,0
89584,0
89585,1
89586,0
89587,0
89588,1
89589,1
89590,1
89591,1
89592,0
89593,0
89594,1
89595,1
89596,1
89597,0
89598,0
89599,0
89600,0
89601,1
89602,1
89603,1
89604,0
89605,1
89606,0
89607,1
89608,0
89609,0
89610,0
89611,0
89612,0
89613,0
89614,0
89615,1
89616,0
89617,0
89618,0
89619,1
89620,0
89621,0
89622,1
89623,1
89624,0
89625,0
89626,0
89627,0
89628,1
89629,0
89630,1
89631,1
89632,1
89633,0
89634,1
89635,1
89636,0
89637,0
89638,1
89639,0
89640,1
89641,1
89642,1
89643,1
89644,1
89645,0
89646,0
89647,1
89648,1
89649,1
89650,1
89651,0
89652,0
89653,1
89654,0
89655,1
89656,1
89657,0
89658,1
89659,0
89660,0
89661,1
89662,0
89663,0
89664,1
89665,0
89666,0
89667,1
89668,1
89669,1
89670,1
89671,1
89672,1
89673,0
89674,1
89675,1
89676,1
89677,0
89678,1
89679,1
89680,0
89681,0
89682,0
89683,0
89684,0
89685,0
89686,0
89687,0
89688,0
89689,0
89690,1
89691,1
89692,1
89693,0
89694,0
89695,1
89696,1
89697,0
89698,1
89699,1
89700,1
89701,1
89702,1
89703,1
89704,0
89705,0
89706,1
89707,0
89708,0
89709,1
89710,0
89711,1
89712,1
89713,0
89714,0
89715,1
89716,0
89717,1
89718,0
89719,0
89720,0
89721,1
89722,0
89723,0
89724,0
89725,0
89726,1
89727,0
89728,0
89729,1
89730,1
89731,0
89732,1
89733,1
89734,1
89735,0
89736,0
89737,1
89738,1
89739,0
89740,1
89741,1
89742,0
89743,0
89744,0
89745,1
89746,0
89747,0
89748,1
89749,1
89750,0
89751,0
89752,1
89753,1
89754,0
89755,0
89756,0
89757,1
89758,0
89759,1
89760,0
89761,1
89762,0
89763,1
89764,0
89765,1
89766,1
89767,1
89768,0
89769,0
89770,0
89771,0
89772,0
89773,0
89774,0
89775,0
89776,0
89777,0
89778,0
89779,0
89780,1
89781,1
89782,0
89783,0
89784,0
89785,0
89786,0
89787,1
89788,1
89789,0
89790,1
89791,1
89792,1
89793,1
89794,0
89795,0
89796,0
89797,1
89798,1
89799,1
89800,1
89801,1
89802,1
89803,1
89804,1
89805,1
89806,0
89807,0
89808,0
89809,0
89810,0
89811,1
89812,0
89813,1
89814,1
89815,1
89816,0
89817,1
89818,1
89819,1
89820,1
89821,0
89822,1
89823,1
89824,1
89825,1
89826,0
89827,0
89828,0
89829,0
89830,0
89831,1
89832,1
89833,0
89834,1
89835,1
89836,1
89837,1
89838,1
89839,0
89840,1
89841,0
89842,1
89843,0
89844,1
89845,0
89846,0
89847,1
89848,1
89849,1
89850,1
89851,1
89852,1
89853,0
89854,0
89855,1
89856,1
89857,0
89858,0
89859,1
89860,1
89861,0
89862,0
89863,0
89864,0
89865,1
89866,1
89867,1
89868,1
89869,0
89870,0
89871,1
89872,1
89873,1
89874,1
89875,1
89876,1
89877,1
89878,0
89879,0
89880,1
89881,0
89882,1
89883,1
89884,1
89885,1
89886,0
89887,1
89888,0
89889,1
89890,1
89891,1
89892,1
89893,1
89894,1
89895,1
89896,1
89897,1
89898,1
89899,0
89900,1
89901,1
89902,1
89903,1
89904,0
89905,1
89906,0
89907,0
89908,1
89909,0
89910,0
89911,1
89912,0
89913,0
89914,0
89915,1
89916,0
89917,1
89918,1
89919,1
89920,1
89921,1
89922,0
89923,0
89924,1
89925,1
89926,1
89927,1
89928,1
89929,1
89930,1
89931,0
89932,0
89933,1
89934,1
89935,1
89936,0
89937,0
89938,1
89939,0
89940,0
89941,0
89942,1
89943,0
89944,1
89945,1
89946,1
89947,0
89948,1
89949,0
89950,0
89951,0
89952,1
89953,1
89954,1
89955,0
89956,0
89957,1
89958,0
89959,1
89960,0
89961,1
89962,1
89963,1
89964,0
89965,0
89966,0
89967,1
89968,1
89969,1
89970,0
89971,1
89972,1
89973,1
89974,1
89975,0
89976,1
89977,1
89978,0
89979,0
89980,0
89981,0
89982,1
89983,1
89984,0
89985,1
89986,1
89987,0
89988,1
89989,0
89990,1
89991,1
89992,0
89993,1
89994,1
89995,1
89996,1
89997,1
89998,1
89999,1
90000,1
90001,1
90002,0
90003,1
90004,1
90005,0
90006,1
90007,0
90008,1
90009,0
90010,0
90011,1
90012,1
90013,0
90014,0
90015,0
90016,1
90017,1
90018,1
90019,1
90020,1
90021,1
90022,1
90023,1
90024,0
90025,0
90026,0
90027,0
90028,0
90029,1
90030,1
90031,1
90032,1
90033,1
90034,1
90035,1
90036,1
90037,1
90038,0
90039,1
90040,1
90041,1
90042,0
90043,0
90044,1
90045,1
90046,1
90047,0
90048,1
90049,0
90050,1
90051,0
90052,1
90053,1
90054,1
90055,1
90056,1
90057,1
90058,1
90059,0
90060,0
90061,0
90062,0
90063,0
90064,0
90065,0
90066,1
90067,1
90068,1
90069,1
90070,1
90071,0
90072,0
90073,1
90074,0
90075,1
90076,1
90077,1
90078,1
90079,1
90080,1
90081,1
90082,1
90083,0
90084,1
90085,1
90086,0
90087,0
90088,1
90089,1
90090,0
90091,0
90092,0
90093,1
90094,1
90095,0
90096,0
90097,0
90098,1
90099,1
90100,0
90101,0
90102,0
90103,0
90104,0
90105,1
90106,0
90107,1
90108,1
90109,1
90110,0
90111,1
90112,0
90113,1
90114,1
90115,1
90116,1
90117,1
90118,1
90119,0
90120,0
90121,1
90122,1
90123,0
90124,1
90125,0
90126,0
90127,1
90128,0
90129,0
90130,0
90131,0
90132,0
90133,0
90134,0
90135,1
90136,0
90137,0
90138,0
90139,0
90140,0
90141,1
90142,1
90143,1
90144,1
90145,1
90146,1
90147,1
90148,0
90149,0
90150,0
90151,1
90152,0
90153,0
90154,0
90155,1
90156,1
90157,1
90158,1
90159,1
90160,0
90161,0
90162,1
90163,0
90164,0
90165,0
90166,0
90167,0
90168,0
90169,0
90170,0
90171,1
90172,0
90173,1
90174,1
90175,1
90176,0
90177,1
90178,0
90179,1
90180,0
90181,1
90182,1
90183,1
90184,1
90185,1
90186,1
90187,1
90188,0
90189,1
90190,1
90191,1
90192,1
90193,0
90194,1
90195,0
90196,1
90197,1
90198,1
90199,1
90200,0
90201,0
90202,0
90203,1
90204,0
90205,1
90206,1
90207,1
90208,0
90209,1
90210,0
90211,1
90212,0
90213,0
90214,0
90215,0
90216,0
90217,0
90218,0
90219,0
90220,0
90221,0
90222,1
90223,1
90224,1
90225,0
90226,1
90227,1
90228,1
90229,0
90230,1
90231,0
90232,1
90233,1
90234,1
90235,1
90236,0
90237,0
90238,0
90239,0
90240,1
90241,1
90242,0
90243,1
90244,0
90245,1
90246,1
90247,0
90248,0
90249,1
90250,0
90251,1
90252,1
90253,1
90254,0
90255,1
90256,1
90257,1
90258,1
90259,0
90260,1
90261,1
90262,1
90263,1
90264,1
90265,1
90266,0
90267,1
90268,1
90269,1
90270,1
90271,1
90272,1
90273,0
90274,0
90275,1
90276,1
90277,0
90278,0
90279,1
90280,1
90281,1
90282,1
90283,1
90284,0
90285,1
90286,1
90287,1
90288,0
90289,0
90290,1
90291,1
90292,0
90293,0
90294,1
90295,0
90296,1
90297,1
90298,1
90299,0
90300,0
90301,0
90302,1
90303,1
90304,1
90305,0
90306,1
90307,1
90308,1
90309,1
90310,0
90311,1
90312,1
90313,0
90314,1
90315,1
90316,0
90317,1
90318,0
90319,0
90320,0
90321,0
90322,0
90323,0
90324,0
90325,1
90326,0
90327,1
90328,1
90329,0
90330,0
90331,0
90332,0
90333,0
90334,0
90335,0
90336,0
90337,0
90338,1
90339,1
90340,1
90341,1
90342,1
90343,0
90344,0
90345,0
90346,1
90347,1
90348,1
90349,1
90350,1
90351,1
90352,0
90353,0
90354,1
90355,1
90356,0
90357,1
90358,1
90359,1
90360,1
90361,1
90362,1
90363,0
90364,0
90365,0
90366,0
90367,1
90368,1
90369,1
90370,1
90371,1
90372,0
90373,0
90374,0
90375,0
90376,0
90377,0
90378,1
90379,1
90380,1
90381,0
90382,0
90383,1
90384,1
90385,0
90386,0
90387,0
90388,1
90389,0
90390,0
90391,1
90392,0
90393,0
90394,1
90395,0
90396,1
90397,1
90398,1
90399,0
90400,0
90401,0
90402,0
90403,1
90404,1
90405,1
90406,0
90407,0
90408,0
90409,0
90410,1
90411,0
90412,0
90413,0
90414,1
90415,0
90416,1
90417,1
90418,1
90419,0
90420,1
90421,1
90422,1
90423,0
90424,1
90425,1
90426,1
90427,1
90428,1
90429,1
90430,0
90431,1
90432,1
90433,0
90434,0
90435,1
90436,1
90437,0
90438,0
90439,0
90440,1
90441,0
90442,1
90443,1
90444,1
90445,0
90446,0
90447,0
90448,0
90449,0
90450,1
90451,1
90452,0
90453,1
90454,0
90455,0
90456,0
90457,0
90458,0
90459,0
90460,0
90461,0
90462,0
90463,1
90464,0
90465,1
90466,1
90467,1
90468,0
90469,0
90470,0
90471,1
90472,0
90473,0
90474,1
90475,0
90476,1
90477,0
90478,0
90479,1
90480,0
90481,1
90482,1
90483,1
90484,1
90485,1
90486,1
90487,0
90488,1
90489,1
90490,0
90491,0
90492,1
90493,1
90494,1
90495,1
90496,0
90497,1
90498,0
90499,0
90500,0
90501,0
90502,0
90503,0
90504,0
90505,1
90506,1
90507,0
90508,0
90509,1
90510,1
90511,1
90512,1
90513,1
90514,1
90515,1
90516,1
90517,1
90518,1
90519,1
90520,1
90521,1
90522,0
90523,0
90524,1
90525,1
90526,0
90527,1
90528,1
90529,1
90530,1
90531,1
90532,1
90533,1
90534,0
90535,1
90536,0
90537,0
90538,0
90539,0
90540,0
90541,1
90542,0
90543,1
90544,0
90545,1
90546,1
90547,1
90548,0
90549,0
90550,0
90551,1
90552,1
90553,0
90554,0
90555,0
90556,0
90557,1
90558,1
90559,1
90560,1
90561,1
90562,1
90563,1
90564,1
90565,1
90566,1
90567,0
90568,0
90569,0
90570,0
90571,0
90572,0
90573,1
90574,1
90575,0
90576,0
90577,1
90578,0
90579,0
90580,1
90581,0
90582,1
90583,1
90584,1
90585,1
90586,1
90587,1
90588,0
90589,1
90590,1
90591,1
90592,0
90593,0
90594,1
90595,0
90596,1
90597,0
90598,0
90599,1
90600,1
90601,1
90602,0
90603,0
90604,0
90605,0
90606,0
90607,1
90608,1
90609,0
90610,0
90611,1
90612,1
90613,1
90614,0
90615,0
90616,1
90617,1
90618,0
90619,0
90620,1
90621,1
90622,1
90623,1
90624,0
90625,1
90626,1
90627,1
90628,1
90629,1
90630,1
90631,0
90632,0
90633,0
90634,0
90635,1
90636,0
90637,1
90638,1
90639,0
90640,1
90641,1
90642,1
90643,1
90644,1
90645,1
90646,1
90647,0
90648,0
90649,1
90650,1
90651,1
90652,0
90653,0
90654,1
90655,1
90656,1
90657,1
90658,1
90659,0
90660,0
90661,0
90662,0
90663,1
90664,1
90665,0
90666,0
90667,1
90668,1
90669,1
90670,0
90671,0
90672,1
90673,1
90674,1
90675,1
90676,0
90677,0
90678,0
90679,1
90680,1
90681,1
90682,0
90683,1
90684,1
90685,1
90686,1
90687,0
90688,1
90689,0
90690,1
90691,0
90692,1
90693,1
90694,1
90695,1
90696,1
90697,0
90698,0
90699,1
90700,1
90701,0
90702,1
90703,0
90704,1
90705,1
90706,1
90707,0
90708,0
90709,1
90710,0
90711,1
90712,1
90713,1
90714,1
90715,0
90716,1
90717,1
90718,1
90719,1
90720,0
90721,0
90722,1
90723,1
90724,1
90725,0
90726,1
90727,0
90728,1
90729,1
90730,1
90731,0
90732,1
90733,0
90734,0
90735,0
90736,0
90737,1
90738,0
90739,1
90740,0
90741,1
90742,0
90743,0
90744,0
90745,0
90746,0
90747,1
90748,1
90749,0
90750,0
90751,0
90752,0
90753,0
90754,0
90755,0
90756,0
90757,0
90758,1
90759,1
90760,1
90761,1
90762,1
90763,0
90764,0
90765,0
90766,0
90767,0
90768,0
90769,0
90770,0
90771,0
90772,0
90773,1
90774,0
90775,1
90776,1
90777,1
90778,1
90779,0
90780,1
90781,1
90782,0
90783,0
90784,0
90785,0
90786,0
90787,1
90788,0
90789,0
90790,1
90791,1
90792,1
90793,1
90794,1
90795,0
90796,1
90797,1
90798,0
90799,1
90800,0
90801,0
90802,1
90803,0
90804,0
90805,1
90806,0
90807,0
90808,1
90809,0
90810,1
90811,1
90812,0
90813,0
90814,0
90815,1
90816,1
90817,1
90818,1
90819,0
90820,1
90821,1
90822,0
90823,1
90824,1
90825,0
90826,1
90827,1
90828,0
90829,0
90830,0
90831,0
90832,1
90833,0
90834,0
90835,0
90836,0
90837,0
90838,0
90839,1
90840,0
90841,1
90842,1
90843,1
90844,0
90845,0
90846,1
90847,1
90848,0
90849,0
90850,0
90851,1
90852,0
90853,0
90854,1
90855,1
90856,1
90857,1
90858,1
90859,1
90860,1
90861,1
90862,0
90863,1
90864,1
90865,1
90866,1
90867,1
90868,1
90869,0
90870,1
90871,1
90872,1
90873,0
90874,1
90875,0
90876,1
90877,0
90878,0
90879,0
90880,1
90881,1
90882,0
90883,1
90884,1
90885,1
90886,1
90887,1
90888,1
90889,0
90890,0
90891,0
90892,1
90893,0
90894,1
90895,1
90896,1
90897,0
90898,1
90899,1
90900,1
90901,0
90902,0
90903,1
90904,0
90905,1
90906,1
90907,1
90908,0
90909,1
90910,1
90911,0
90912,0
90913,1
90914,1
90915,0
90916,0
90917,0
90918,0
90919,1
90920,0
90921,0
90922,1
90923,0
90924,1
90925,0
90926,1
90927,0
90928,0
90929,0
90930,1
90931,1
90932,1
90933,1
90934,1
90935,1
90936,0
90937,1
90938,1
90939,0
90940,0
90941,1
90942,1
90943,1
90944,1
90945,1
90946,1
90947,0
90948,1
90949,1
90950,0
90951,1
90952,0
90953,0
90954,0
90955,0
90956,1
90957,1
90958,1
90959,1
90960,0
90961,0
90962,1
90963,0
90964,1
90965,1
90966,0
90967,0
90968,1
90969,1
90970,0
90971,0
90972,1
90973,0
90974,1
90975,0
90976,1
90977,1
90978,1
90979,0
90980,0
90981,0
90982,0
90983,1
90984,0
90985,1
90986,0
90987,1
90988,0
90989,1
90990,1
90991,1
90992,1
90993,1
90994,1
90995,0
90996,1
90997,1
90998,0
90999,1
91000,0
91001,0
91002,0
91003,1
91004,0
91005,1
91006,1
91007,0
91008,1
91009,0
91010,1
91011,0
91012,1
91013,1
91014,1
91015,0
91016,1
91017,0
91018,1
91019,1
91020,1
91021,0
91022,1
91023,0
91024,0
91025,0
91026,1
91027,1
91028,0
91029,1
91030,0
91031,0
91032,1
91033,0
91034,1
91035,0
91036,1
91037,0
91038,0
91039,1
91040,1
91041,0
91042,1
91043,1
91044,1
91045,1
91046,1
91047,1
91048,1
91049,1
91050,1
91051,0
91052,0
91053,1
91054,1
91055,0
91056,0
91057,1
91058,1
91059,0
91060,1
91061,0
91062,1
91063,1
91064,1
91065,1
91066,1
91067,1
91068,0
91069,0
91070,1
91071,0
91072,0
91073,1
91074,1
91075,1
91076,0
91077,0
91078,0
91079,0
91080,1
91081,1
91082,1
91083,1
91084,0
91085,1
91086,0
91087,1
91088,0
91089,1
91090,0
91091,1
91092,0
91093,0
91094,0
91095,0
91096,0
91097,0
91098,0
91099,0
91100,1
91101,1
91102,0
91103,0
91104,0
91105,1
91106,0
91107,0
91108,1
91109,1
91110,1
91111,0
91112,0
91113,1
91114,1
91115,1
91116,1
91117,1
91118,0
91119,1
91120,1
91121,1
91122,0
91123,1
91124,1
91125,1
91126,0
91127,1
91128,1
91129,0
91130,1
91131,0
91132,1
91133,0
91134,1
91135,0
91136,1
91137,1
91138,0
91139,0
91140,0
91141,0
91142,0
91143,0
91144,0
91145,1
91146,0
91147,1
91148,1
91149,1
91150,1
91151,0
91152,0
91153,1
91154,0
91155,1
91156,1
91157,0
91158,1
91159,1
91160,1
91161,1
91162,1
91163,1
91164,1
91165,1
91166,1
91167,1
91168,0
91169,0
91170,0
91171,0
91172,1
91173,1
91174,1
91175,1
91176,1
91177,1
91178,0
91179,0
91180,1
91181,1
91182,1
91183,1
91184,0
91185,0
91186,1
91187,1
91188,1
91189,1
91190,1
91191,0
91192,0
91193,0
91194,1
91195,1
91196,1
91197,1
91198,1
91199,1
91200,1
91201,0
91202,1
91203,1
91204,1
91205,0
91206,0
91207,0
91208,0
91209,0
91210,0
91211,0
91212,1
91213,1
91214,1
91215,0
91216,1
91217,0
91218,1
91219,1
91220,1
91221,1
91222,1
91223,0
91224,1
91225,1
91226,1
91227,1
91228,1
91229,1
91230,1
91231,1
91232,1
91233,1
91234,1
91235,1
91236,1
91237,1
91238,1
91239,1
91240,0
91241,1
91242,1
91243,0
91244,1
91245,0
91246,0
91247,0
91248,1
91249,1
91250,0
91251,1
91252,0
91253,0
91254,0
91255,1
91256,0
91257,1
91258,1
91259,1
91260,1
91261,0
91262,1
91263,1
91264,0
91265,0
91266,0
91267,1
91268,0
91269,0
91270,1
91271,1
91272,0
91273,0
91274,1
91275,1
91276,1
91277,0
91278,0
91279,1
91280,1
91281,1
91282,1
91283,1
91284,1
91285,1
91286,1
91287,1
91288,1
91289,1
91290,1
91291,0
91292,0
91293,0
91294,1
91295,1
91296,1
91297,0
91298,0
91299,1
91300,0
91301,1
91302,1
91303,0
91304,1
91305,0
91306,1
91307,1
91308,1
91309,0
91310,1
91311,1
91312,1
91313,1
91314,1
91315,0
91316,1
91317,1
91318,1
91319,1
91320,1
91321,1
91322,1
91323,1
91324,0
91325,1
91326,0
91327,1
91328,1
91329,1
91330,1
91331,0
91332,0
91333,1
91334,1
91335,1
91336,0
91337,1
91338,0
91339,0
91340,0
91341,0
91342,0
91343,1
91344,0
91345,1
91346,1
91347,1
91348,0
91349,1
91350,1
91351,0
91352,1
91353,1
91354,1
91355,0
91356,1
91357,1
91358,0
91359,0
91360,1
91361,0
91362,0
91363,1
91364,1
91365,1
91366,1
91367,1
91368,1
91369,1
91370,1
91371,1
91372,1
91373,1
91374,0
91375,0
91376,0
91377,0
91378,1
91379,0
91380,1
91381,1
91382,1
91383,1
91384,0
91385,0
91386,0
91387,1
91388,1
91389,1
91390,0
91391,0
91392,1
91393,0
91394,0
91395,0
91396,1
91397,0
91398,0
91399,0
91400,1
91401,1
91402,0
91403,1
91404,1
91405,1
91406,1
91407,1
91408,1
91409,1
91410,1
91411,1
91412,1
91413,1
91414,0
91415,1
91416,1
91417,1
91418,1
91419,1
91420,0
91421,1
91422,0
91423,1
91424,1
91425,1
91426,1
91427,1
91428,1
91429,0
91430,1
91431,1
91432,0
91433,0
91434,1
91435,1
91436,0
91437,1
91438,1
91439,0
91440,1
91441,0
91442,1
91443,1
91444,0
91445,0
91446,0
91447,0
91448,1
91449,1
91450,1
91451,1
91452,0
91453,1
91454,0
91455,0
91456,1
91457,0
91458,1
91459,1
91460,1
91461,0
91462,0
91463,0
91464,1
91465,1
91466,1
91467,1
91468,0
91469,1
91470,0
91471,1
91472,1
91473,1
91474,0
91475,0
91476,0
91477,0
91478,0
91479,1
91480,0
91481,1
91482,1
91483,0
91484,1
91485,1
91486,0
91487,1
91488,1
91489,0
91490,0
91491,1
91492,1
91493,1
91494,1
91495,0
91496,1
91497,1
91498,1
91499,0
91500,1
91501,0
91502,1
91503,0
91504,1
91505,0
91506,0
91507,1
91508,1
91509,1
91510,0
91511,1
91512,1
91513,0
91514,1
91515,1
91516,1
91517,1
91518,1
91519,0
91520,1
91521,1
91522,0
91523,0
91524,0
91525,0
91526,0
91527,0
91528,0
91529,0
91530,0
91531,1
91532,1
91533,1
91534,0
91535,1
91536,1
91537,1
91538,1
91539,0
91540,0
91541,0
91542,0
91543,0
91544,0
91545,1
91546,0
91547,1
91548,1
91549,1
91550,0
91551,0
91552,1
91553,1
91554,1
91555,0
91556,0
91557,1
91558,0
91559,0
91560,0
91561,0
91562,1
91563,0
91564,1
91565,1
91566,1
91567,0
91568,1
91569,0
91570,0
91571,0
91572,1
91573,1
91574,0
91575,1
91576,0
91577,0
91578,1
91579,0
91580,0
91581,0
91582,0
91583,1
91584,0
91585,0
91586,0
91587,1
91588,1
91589,0
91590,0
91591,1
91592,1
91593,1
91594,1
91595,1
91596,1
91597,1
91598,0
91599,0
91600,0
91601,0
91602,0
91603,1
91604,0
91605,1
91606,1
91607,0
91608,1
91609,0
91610,0
91611,1
91612,1
91613,1
91614,1
91615,1
91616,1
91617,0
91618,1
91619,0
91620,1
91621,1
91622,0
91623,1
91624,0
91625,0
91626,0
91627,1
91628,0
91629,0
91630,1
91631,0
91632,1
91633,0
91634,1
91635,1
91636,1
91637,1
91638,0
91639,0
91640,0
91641,1
91642,1
91643,1
91644,0
91645,0
91646,1
91647,1
91648,0
91649,1
91650,0
91651,1
91652,1
91653,1
91654,1
91655,1
91656,1
91657,1
91658,1
91659,1
91660,1
91661,0
91662,1
91663,1
91664,0
91665,0
91666,1
91667,1
91668,0
91669,1
91670,0
91671,0
91672,1
91673,1
91674,1
91675,1
91676,0
91677,0
91678,1
91679,1
91680,1
91681,0
91682,1
91683,1
91684,0
91685,0
91686,1
91687,0
91688,1
91689,0
91690,0
91691,0
91692,1
91693,1
91694,0
91695,0
91696,0
91697,0
91698,0
91699,1
91700,0
91701,1
91702,1
91703,0
91704,1
91705,1
91706,0
91707,1
91708,1
91709,1
91710,0
91711,1
91712,1
91713,1
91714,0
91715,0
91716,1
91717,1
91718,1
91719,0
91720,1
91721,0
91722,0
91723,1
91724,0
91725,0
91726,0
91727,1
91728,1
91729,1
91730,1
91731,1
91732,0
91733,1
91734,0
91735,1
91736,0
91737,0
91738,1
91739,0
91740,1
91741,1
91742,0
91743,0
91744,1
91745,0
91746,1
91747,1
91748,1
91749,1
91750,0
91751,0
91752,0
91753,1
91754,1
91755,1
91756,0
91757,0
91758,1
91759,0
91760,0
91761,1
91762,1
91763,1
91764,1
91765,0
91766,0
91767,1
91768,0
91769,1
91770,1
91771,1
91772,1
91773,0
91774,1
91775,1
91776,0
91777,1
91778,1
91779,1
91780,1
91781,0
91782,0
91783,0
91784,1
91785,0
91786,1
91787,1
91788,1
91789,0
91790,0
91791,0
91792,1
91793,0
91794,1
91795,0
91796,1
91797,1
91798,0
91799,0
91800,0
91801,1
91802,1
91803,1
91804,0
91805,0
91806,0
91807,0
91808,1
91809,1
91810,1
91811,0
91812,0
91813,0
91814,0
91815,1
91816,0
91817,1
91818,1
91819,1
91820,1
91821,1
91822,1
91823,1
91824,1
91825,1
91826,0
91827,1
91828,0
91829,0
91830,1
91831,0
91832,0
91833,0
91834,1
91835,1
91836,1
91837,1
91838,1
91839,0
91840,1
91841,1
91842,1
91843,1
91844,1
91845,1
91846,1
91847,1
91848,1
91849,1
91850,1
91851,1
91852,1
91853,1
91854,0
91855,0
91856,0
91857,1
91858,0
91859,1
91860,0
91861,0
91862,0
91863,0
91864,1
91865,0
91866,1
91867,1
91868,0
91869,1
91870,0
91871,1
91872,0
91873,0
91874,0
91875,1
91876,0
91877,1
91878,0
91879,1
91880,1
91881,1
91882,1
91883,0
91884,1
91885,1
91886,0
91887,1
91888,1
91889,0
91890,1
91891,0
91892,0
91893,1
91894,1
91895,1
91896,0
91897,0
91898,0
91899,1
91900,0
91901,1
91902,0
91903,0
91904,0
91905,1
91906,1
91907,0
91908,0
91909,1
91910,1
91911,0
91912,1
91913,0
91914,1
91915,0
91916,0
91917,0
91918,1
91919,1
91920,1
91921,0
91922,0
91923,0
91924,0
91925,1
91926,1
91927,0
91928,0
91929,0
91930,1
91931,0
91932,0
91933,0
91934,0
91935,0
91936,0
91937,0
91938,1
91939,1
91940,1
91941,0
91942,1
91943,1
91944,1
91945,1
91946,1
91947,0
91948,1
91949,1
91950,0
91951,0
91952,0
91953,1
91954,1
91955,1
91956,1
91957,1
91958,0
91959,1
91960,1
91961,1
91962,0
91963,1
91964,1
91965,1
91966,1
91967,1
91968,1
91969,1
91970,1
91971,1
91972,1
91973,0
91974,1
91975,1
91976,1
91977,1
91978,1
91979,1
91980,1
91981,1
91982,0
91983,1
91984,1
91985,1
91986,1
91987,1
91988,0
91989,0
91990,0
91991,1
91992,1
91993,0
91994,0
91995,1
91996,1
91997,1
91998,0
91999,1
92000,0
92001,0
92002,0
92003,1
92004,0
92005,0
92006,0
92007,1
92008,0
92009,1
92010,0
92011,1
92012,1
92013,0
92014,1
92015,1
92016,1
92017,1
92018,0
92019,1
92020,1
92021,1
92022,1
92023,1
92024,1
92025,1
92026,1
92027,0
92028,0
92029,1
92030,1
92031,1
92032,1
92033,1
92034,0
92035,1
92036,1
92037,1
92038,1
92039,1
92040,1
92041,1
92042,1
92043,0
92044,0
92045,1
92046,1
92047,0
92048,0
92049,0
92050,0
92051,1
92052,0
92053,1
92054,1
92055,1
92056,1
92057,1
92058,1
92059,1
92060,0
92061,0
92062,1
92063,1
92064,0
92065,0
92066,1
92067,1
92068,0
92069,1
92070,0
92071,1
92072,1
92073,1
92074,0
92075,0
92076,0
92077,0
92078,0
92079,1
92080,1
92081,0
92082,1
92083,1
92084,1
92085,0
92086,0
92087,0
92088,0
92089,0
92090,0
92091,1
92092,0
92093,0
92094,0
92095,1
92096,1
92097,0
92098,1
92099,1
92100,1
92101,1
92102,0
92103,1
92104,1
92105,1
92106,1
92107,1
92108,1
92109,1
92110,1
92111,1
92112,1
92113,1
92114,1
92115,0
92116,1
92117,0
92118,1
92119,1
92120,1
92121,1
92122,1
92123,1
92124,0
92125,1
92126,1
92127,0
92128,1
92129,1
92130,1
92131,1
92132,0
92133,0
92134,0
92135,0
92136,0
92137,1
92138,1
92139,1
92140,1
92141,1
92142,1
92143,1
92144,0
92145,1
92146,1
92147,0
92148,1
92149,1
92150,0
92151,0
92152,0
92153,1
92154,1
92155,0
92156,0
92157,0
92158,0
92159,1
92160,1
92161,0
92162,1
92163,0
92164,0
92165,0
